id_persona,jefe_hogar,sexo,edad,ocupado,trabajador_informal,tiene_billetera,usa_billetera,credito_formal_2024,factor_expansion,nivel_educativo,estrato,dominio,miembros_hogar,conglomerado,ingreso_percapita_2024,gasto_percapita_2024,credito_formal_2025,ingreso_percapita_2025,gasto_percapita_2025,razon_no_credito,razon_demanda,razon_deuda,razon_intereses,razon_costos,razon_requisitos,razon_infocorp,razon_otro,tiene_barrera_credito,credito_informal_2025,nuevo_credito_formal
18196-19-11-1,1,1,42.0,1,0.0,0,0,0,1801.72998046875,5.0,1,8,5,18196,8176.34765625,4906.57578125,0,9972.121875,3911.924609375,6.0,1,0,0,0,0,0,0,0,0,0
18196-38-11-1,1,1,52.0,1,0.0,1,0,0,1801.72998046875,10.0,1,8,4,18196,13535.75,9617.2861328125,0,15587.0,9432.2900390625,6.0,1,0,0,0,0,0,0,0,0,0
18196-56-11-1,1,1,59.0,1,1.0,1,1,0,1801.72998046875,6.0,1,8,7,18196,8626.96205357143,9497.447544642857,0,19514.33333333333,10530.079427083334,6.0,1,0,0,0,0,0,0,0,0,0
18197-20-11-1,1,1,30.0,1,1.0,1,0,0,1801.72998046875,6.0,1,8,6,18197,4705.5,5098.725911458333,0,17324.78515625,13901.8203125,6.0,1,0,0,0,0,0,0,0,0,0
18197-32-11-1,1,2,43.0,1,1.0,1,1,0,1801.72998046875,8.0,1,8,4,18197,15024.865234375,13955.6201171875,0,14366.58984375,13059.0703125,6.0,1,0,0,0,0,0,0,0,0,0
18198-215-11-1,1,2,28.0,1,1.0,1,1,0,692.835510253906,6.0,1,8,4,18198,6760.2451171875,4533.17333984375,0,8340.3212890625,6704.861328125,6.0,1,0,0,0,0,0,0,0,0,0
18198-237-11-1,1,1,40.0,1,1.0,1,1,0,692.835510253906,6.0,1,8,2,18198,10174.85546875,15508.7685546875,0,8153.76318359375,11130.0068359375,6.0,1,0,0,0,0,0,0,0,0,0
18199-3-11-1,1,2,43.0,1,0.0,1,1,0,1801.72998046875,6.0,1,8,3,18199,22206.1015625,10470.91796875,0,11441.833333333334,12828.954427083334,6.0,1,0,0,0,0,0,0,0,0,0
18199-54-11-1,1,1,65.0,1,1.0,0,0,0,1801.72998046875,6.0,1,8,3,18199,14959.6484375,11952.545572916666,0,17374.076822916668,17956.73046875,6.0,1,0,0,0,0,0,0,0,0,0
18200-14-11-1,1,2,43.0,1,1.0,1,1,0,1751.19812011719,6.0,1,8,6,18200,6310.739583333333,3788.1298828125,0,4700.805338541667,9413.912109375,9.0,0,0,0,1,0,0,0,1,0,0
18200-67-11-1,1,1,68.0,1,1.0,1,0,0,1751.19812011719,6.0,1,8,10,18200,7253.940625,6191.372265625,0,6921.737847222223,9493.747395833334,9.0,0,0,0,1,0,0,0,1,0,0
18200-82-11-1,1,2,58.0,1,1.0,1,1,0,1751.19812011719,6.0,1,8,1,18200,18177.435546875,16257.0625,0,18660.828125,17197.923828125,8.0,0,0,1,0,0,0,0,1,0,0
18201-38-11-1,1,2,44.0,1,0.0,0,0,0,776.911682128906,6.0,1,8,5,18201,4228.7,5410.4109375,0,10289.90390625,8643.2875,6.0,1,0,0,0,0,0,0,0,0,0
18201-61-11-1,1,1,38.0,1,0.0,1,0,0,776.911682128906,8.0,1,8,1,18201,25102.61328125,24419.1328125,1,27276.0,21496.498046875,,0,0,0,0,0,0,0,0,0,1
18201-151-11-1,1,1,54.0,1,0.0,1,1,0,776.911682128906,6.0,1,8,6,18201,10192.501953125,6959.522135416667,0,9730.777777777776,4718.47265625,6.0,1,0,0,0,0,0,0,0,0,0
18202-14-11-1,1,2,38.0,1,1.0,0,0,0,1996.37231445313,6.0,1,8,5,18202,11520.90625,7604.56328125,0,8684.13984375,5189.482421875,6.0,1,0,0,0,0,0,0,0,0,0
18202-31-11-1,1,2,67.0,1,0.0,0,0,0,1996.37231445313,6.0,1,8,2,18202,18210.318359375,12901.05078125,0,18631.822265625,11080.9482421875,8.0,0,0,1,0,0,0,0,1,0,0
18202-82-11-1,1,1,44.0,1,1.0,1,0,0,1996.37231445313,6.0,1,8,4,18202,4596.36865234375,8620.8076171875,0,8183.87890625,7526.29150390625,6.0,1,0,0,0,0,0,0,0,0,0
18203-185-11-1,1,2,50.0,1,1.0,1,1,0,776.911682128906,6.0,1,8,3,18203,10347.0,10701.445963541666,0,13833.6953125,8520.278645833334,9.0,0,0,0,1,0,0,0,1,0,0
18203-209-11-1,1,1,32.0,1,0.0,1,1,0,776.911682128906,6.0,1,8,3,18203,9942.666666666666,9048.584635416666,0,9924.092447916666,11900.119791666666,10.0,0,0,0,0,1,0,0,1,0,0
18204-14-11-1,1,1,62.0,1,0.0,0,0,0,1751.19812011719,6.0,1,8,4,18204,7126.23779296875,8275.720703125,0,13616.18359375,6526.44775390625,6.0,1,0,0,0,0,0,0,0,0,0
18204-31-11-1,1,1,43.0,1,0.0,0,0,0,1751.19812011719,8.0,1,8,6,18204,6948.383463541667,8692.567057291666,0,12517.4072265625,15251.6171875,6.0,1,0,0,0,0,0,0,0,0,0
18204-114-11-1,1,1,50.0,1,0.0,0,0,0,1751.19812011719,5.0,1,8,5,18204,24293.2859375,9527.66796875,0,19918.68125,10615.909375,6.0,1,0,0,0,0,0,0,0,0,0
18205-22-11-1,1,1,50.0,1,1.0,1,0,0,1068.19885253906,5.0,1,8,8,18205,12172.6982421875,4065.94091796875,0,8516.791294642857,5563.1484375,6.0,1,0,0,0,0,0,0,0,0,0
18205-36-11-1,1,1,68.0,1,1.0,1,0,0,1068.19885253906,6.0,1,8,4,18205,14163.0,3775.267822265625,0,307.5127258300775,2589.85302734375,6.0,1,0,0,0,0,0,0,0,0,0
18205-65-11-1,1,1,50.0,1,1.0,1,1,0,1068.19885253906,3.0,1,8,1,18205,22059.0,12154.751953125,0,32868.0,13233.650390625,6.0,1,0,0,0,0,0,0,0,0,0
18206-24-11-1,1,2,42.0,1,1.0,1,1,0,1099.81896972656,4.0,1,8,6,18206,14920.565104166666,10749.02734375,1,10658.833333333334,2448.7705078125,11.0,0,0,0,0,0,1,0,1,0,1
18206-64-11-1,1,1,27.0,1,1.0,0,0,0,1099.81896972656,6.0,1,8,7,18206,3382.9933035714284,3951.891741071429,0,9391.55859375,5819.10888671875,6.0,1,0,0,0,0,0,0,0,0,0
18206-84-11-1,1,1,65.0,1,1.0,0,0,0,1099.81896972656,5.0,1,8,6,18206,13173.634114583334,5328.009765625,0,11377.4,2329.611328125,6.0,1,0,0,0,0,0,0,0,0,0
18206-100-11-1,1,1,47.0,1,0.0,1,0,0,1099.81896972656,6.0,1,8,7,18206,16265.421875,15047.122767857143,0,11096.2734375,9246.766183035714,6.0,1,0,0,0,0,0,0,0,0,0
18207-5-11-1,1,1,59.0,1,1.0,0,0,0,1113.88488769531,6.0,1,8,9,18207,7743.555555555556,4949.684027777777,0,6382.415178571428,9858.10825892857,6.0,1,0,0,0,0,0,0,0,0,0
18207-19-11-1,1,1,53.0,1,0.0,0,0,0,1113.88488769531,6.0,1,8,5,18207,7208.27734375,5201.377734375,0,6339.553385416667,3544.1608072916665,8.0,0,0,1,0,0,0,0,1,0,0
18207-47-11-1,1,1,36.0,1,0.0,1,0,0,1113.88488769531,6.0,1,8,4,18207,4302.1396484375,6301.11328125,0,8724.49609375,4078.085693359375,6.0,1,0,0,0,0,0,0,0,0,0
18207-61-11-1,1,1,34.0,1,1.0,0,0,0,1113.88488769531,9.0,1,8,3,18207,4482.9326171875,5197.367838541667,0,7820.047526041667,8373.201171875,6.0,1,0,0,0,0,0,0,0,0,0
18207-76-11-1,1,1,54.0,1,1.0,1,0,0,1113.88488769531,3.0,1,8,5,18207,12112.67109375,5942.6953125,1,20692.596875,5590.8828125,8.0,0,0,1,0,0,0,0,1,0,1
18207-90-11-1,1,2,27.0,1,1.0,1,1,0,1113.88488769531,8.0,1,8,3,18207,15168.958333333334,26369.440104166668,0,17112.2,6355.859765625,6.0,1,0,0,0,0,0,0,0,0,0
18208-24-11-1,1,1,26.0,1,1.0,1,0,0,1180.98107910156,5.0,1,8,3,18208,6639.470052083333,12419.555989583334,1,9360.615234375,14848.408854166666,12.0,0,0,0,0,0,0,1,1,0,1
18208-103-11-1,1,1,47.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,3,18208,7997.798828125,10382.238932291666,0,11676.5390625,10864.035807291666,6.0,1,0,0,0,0,0,0,0,0,0
18209-25-11-1,1,1,50.0,1,0.0,1,0,0,1996.37231445313,4.0,1,8,5,18209,18135.4921875,18651.684375,0,5773.658854166667,9317.123697916666,6.0,1,0,0,0,0,0,0,0,0,0
18209-95-11-1,1,2,24.0,1,0.0,1,0,0,1996.37231445313,8.0,1,8,2,18209,6125.89990234375,21420.3046875,0,8639.423828125,15145.8251953125,6.0,1,0,0,0,0,0,0,0,0,0
18211-7-11-1,1,1,62.0,1,1.0,1,0,0,1099.81896972656,4.0,1,8,3,18211,15869.272135416666,9689.565755208334,0,12890.666666666666,8343.096354166666,6.0,1,0,0,0,0,0,0,0,0,0
18211-18-11-1,1,1,53.0,1,1.0,1,1,0,1099.81896972656,6.0,1,8,4,18211,6820.5,14254.15625,0,6465.75,15587.41015625,6.0,1,0,0,0,0,0,0,0,0,0
18212-44-11-1,1,1,30.0,1,1.0,1,1,0,1180.98107910156,6.0,1,8,3,18212,8536.93359375,6822.705729166667,0,10457.210286458334,7604.936197916667,9.0,0,0,0,1,0,0,0,1,0,0
18212-61-11-1,1,1,58.0,1,1.0,0,0,0,1180.98107910156,3.0,1,8,3,18212,6654.149739583333,8044.386067708333,0,6925.992838541667,9822.745442708334,9.0,0,0,0,1,0,0,0,1,0,0
18213-84-11-1,1,1,71.0,1,1.0,0,0,0,1113.88488769531,3.0,1,8,1,18213,6142.0,8580.099609375,0,10857.64453125,10650.18359375,6.0,1,0,0,0,0,0,0,0,0,0
18213-130-11-1,1,2,49.0,1,1.0,1,1,0,1113.88488769531,6.0,1,8,3,18213,23148.2578125,8862.871744791666,0,17388.338541666668,6584.970052083333,6.0,1,0,0,0,0,0,0,0,0,0
18214-42-11-1,1,1,62.0,1,1.0,0,0,0,1099.81896972656,4.0,1,8,2,18214,17177.77734375,15158.3564453125,0,26436.748046875,29556.474609375,12.0,0,0,0,0,0,0,1,1,0,0
18214-75-11-1,1,1,43.0,1,1.0,0,0,0,1099.81896972656,4.0,1,8,4,18214,6182.775390625,7234.53955078125,0,5628.42236328125,10204.41015625,6.0,1,0,0,0,0,0,0,0,0,0
18215-16-11-1,1,1,58.0,1,1.0,0,0,0,1068.19885253906,6.0,1,8,4,18215,9921.0,11332.2763671875,0,8183.34765625,6187.16552734375,6.0,1,0,0,0,0,0,0,0,0,0
18215-66-11-1,1,1,56.0,1,1.0,0,0,0,1068.19885253906,6.0,1,8,3,18215,16757.77734375,8069.403645833333,0,24842.875,13901.963541666666,6.0,1,0,0,0,0,0,0,0,0,0
18215-83-11-1,1,2,49.0,1,1.0,0,0,0,1068.19885253906,6.0,1,8,5,18215,6451.0,5675.408203125,0,19752.775,18625.803125,6.0,1,0,0,0,0,0,0,0,0,0
18215-99-11-1,1,1,57.0,1,1.0,0,0,0,1068.19885253906,5.0,1,8,2,18215,24825.564453125,15002.0380859375,0,29040.599609375,20672.951171875,6.0,1,0,0,0,0,0,0,0,0,0
18217-65-11-1,1,2,36.0,1,0.0,0,0,0,582.683776855469,10.0,1,8,2,18217,31538.5,18504.619140625,0,22800.25,26793.521484375,6.0,1,0,0,0,0,0,0,0,0,0
18217-80-11-1,1,2,56.0,1,0.0,0,0,0,582.683776855469,6.0,1,8,4,18217,26621.71875,14285.1396484375,0,33409.1171875,15519.2294921875,6.0,1,0,0,0,0,0,0,0,0,0
18217-121-11-1,1,1,72.0,1,0.0,1,1,0,582.683776855469,10.0,1,8,1,18217,120829.75,68142.046875,0,106883.4609375,60501.17578125,8.0,0,0,1,0,0,0,0,1,0,0
18218-88-11-1,1,2,47.0,1,0.0,1,1,0,1497.27917480469,10.0,1,8,3,18218,33819.721354166664,28128.0703125,1,30717.705729166668,30751.9921875,8.0,0,0,1,0,0,0,0,1,0,1
18221-84-11-1,1,1,55.0,1,0.0,0,0,0,423.391082763672,10.0,1,8,1,18221,74212.0,46088.5078125,0,64756.7265625,31097.1640625,6.0,1,0,0,0,0,0,0,0,0,0
18222-29-11-1,1,2,77.0,1,1.0,0,0,0,1351.29748535156,8.0,1,8,3,18222,35826.40625,19240.43489583333,0,55263.1015625,32203.66015625,6.0,1,0,0,0,0,0,0,0,0,0
18223-109-11-1,1,2,28.0,1,1.0,1,1,0,626.489501953125,6.0,1,8,2,18223,26766.669921875,25680.5078125,0,26606.603515625,16508.5546875,6.0,1,0,0,0,0,0,0,0,0,0
18225-1-11-1,1,2,61.0,1,1.0,0,0,0,582.683776855469,6.0,1,8,2,18225,23283.8125,20208.802734375,0,15621.0205078125,9056.8984375,6.0,1,0,0,0,0,0,0,0,0,0
18225-66-11-1,1,1,32.0,1,0.0,1,0,0,582.683776855469,10.0,1,8,1,18225,84764.0,37919.5703125,0,163655.0,35378.82421875,6.0,1,0,0,0,0,0,0,0,0,0
18226-13-11-1,1,1,23.0,1,0.0,1,0,0,1291.94946289063,7.0,1,8,3,18226,11253.509114583334,8825.834635416666,1,7369.82421875,6499.5859375,10.0,0,0,0,0,1,0,0,1,0,1
18226-50-11-1,1,1,56.0,1,1.0,0,0,0,1291.94946289063,4.0,1,8,4,18226,19962.732421875,6502.5673828125,0,13565.994140625,7923.93212890625,9.0,0,0,0,1,0,0,0,1,0,0
18226-88-11-1,1,2,60.0,1,1.0,0,0,0,1291.94946289063,6.0,1,8,1,18226,26703.0,25502.2734375,0,24133.0,19069.845703125,8.0,0,0,1,0,0,0,0,1,0,0
18226-143-11-1,1,1,71.0,1,1.0,1,1,0,1291.94946289063,6.0,1,8,2,18226,10739.0,21120.37890625,0,11240.1171875,29846.091796875,7.0,0,1,0,0,0,0,0,1,0,0
18226-181-11-1,1,2,57.0,1,1.0,1,0,0,1291.94946289063,6.0,1,8,1,18226,22163.0,21682.5859375,1,16221.66796875,12957.7958984375,6.0,1,0,0,0,0,0,0,0,0,1
18228-16-11-1,1,2,60.0,1,1.0,0,0,0,626.489501953125,6.0,1,8,2,18228,7968.2021484375,9308.3505859375,0,22139.568359375,11140.861328125,6.0,1,0,0,0,0,0,0,0,0,0
18228-171-11-1,1,2,47.0,1,0.0,1,0,0,626.489501953125,10.0,1,8,1,18228,41799.0,33598.66796875,0,42369.0,37081.33203125,9.0,0,0,0,1,0,0,0,1,0,0
18229-26-11-1,1,2,66.0,1,1.0,1,1,0,605.002136230469,6.0,1,8,2,18229,18463.29296875,10903.6787109375,0,30484.806640625,14487.1767578125,8.0,0,0,1,0,0,0,0,1,0,0
18229-94-11-1,1,1,59.0,1,0.0,1,1,0,605.002136230469,10.0,1,8,3,18229,25357.3203125,18246.44270833333,0,28905.151041666668,21755.43359375,10.0,0,0,0,0,1,0,0,1,0,0
18229-144-11-1,1,1,59.0,1,0.0,1,1,0,605.002136230469,6.0,1,8,1,18229,11990.0,22571.783203125,0,38014.0,26603.861328125,8.0,0,0,1,0,0,0,0,1,0,0
18232-62-11-1,1,1,40.0,1,0.0,0,0,0,1313.39855957031,8.0,1,8,4,18232,9042.203125,9391.7470703125,1,21346.92578125,7103.39501953125,6.0,1,0,0,0,0,0,0,0,0,1
18233-101-11-1,1,2,48.0,1,1.0,1,1,0,1291.94946289063,6.0,1,8,9,18233,9642.001736111111,6945.421440972223,0,7671.76875,7921.3484375,6.0,1,0,0,0,0,0,0,0,0,0
18234-61-11-1,1,1,67.0,1,1.0,0,0,0,1497.27917480469,5.0,1,8,2,18234,11365.412109375,10454.966796875,0,9728.9228515625,23627.5,10.0,0,0,0,0,1,0,0,1,0,0
18234-81-11-1,1,1,52.0,1,1.0,1,0,0,1497.27917480469,6.0,1,8,6,18234,23405.166666666668,3695.585611979168,0,10408.371744791666,4720.590494791667,10.0,0,0,0,0,1,0,0,1,0,0
18234-101-11-1,1,1,62.0,1,1.0,1,1,0,1497.27917480469,6.0,1,8,3,18234,29069.140625,23458.109375,1,24194.33333333333,16332.080729166666,6.0,1,0,0,0,0,0,0,0,0,1
18234-160-11-1,1,1,50.0,1,1.0,1,1,0,1497.27917480469,5.0,1,8,4,18234,15953.75,9775.3017578125,0,11394.974609375,9157.1591796875,8.0,0,0,1,0,0,0,0,1,0,0
18235-80-11-1,1,1,47.0,1,0.0,1,1,0,1113.884765625,10.0,1,8,2,18235,35937.52734375,18048.75390625,1,32192.6796875,17200.5,8.0,0,0,1,0,0,0,0,1,0,1
18235-98-11-1,1,1,36.0,1,0.0,1,1,0,1113.884765625,10.0,1,8,3,18235,38129.700520833336,14701.904947916666,0,26502.8046875,18664.6328125,6.0,1,0,0,0,0,0,0,0,0,0
18235-151-11-1,1,2,56.0,1,1.0,1,1,0,1113.884765625,6.0,1,8,5,18235,30209.85625,12512.7546875,1,20610.6328125,19590.125,6.0,1,0,0,0,0,0,0,0,0,1
18236-56-11-1,1,2,46.0,1,0.0,0,0,0,369.471740722656,6.0,1,8,2,18236,9278.943359375,10595.05859375,0,33112.890625,20114.67578125,6.0,1,0,0,0,0,0,0,0,0,0
18236-107-11-1,1,2,41.0,1,1.0,1,0,0,369.471740722656,6.0,1,8,4,18236,31719.0,22585.943359375,0,21287.25,24347.78125,11.0,0,0,0,0,0,1,0,1,0,0
18237-20-11-1,1,1,30.0,1,0.0,0,0,0,776.911682128906,9.0,1,8,1,18237,12811.5,19706.5625,0,43255.0,24427.12890625,6.0,1,0,0,0,0,0,0,0,0,0
18237-34-11-1,1,1,57.0,1,1.0,1,1,0,776.911682128906,6.0,1,8,4,18237,18824.29296875,14056.115234375,0,18197.607421875,13387.0283203125,9.0,0,0,0,1,0,0,0,1,0,0
18238-6-11-1,1,1,42.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,4,18238,11730.583984375,9595.86328125,0,11353.6689453125,7351.80810546875,7.0,0,1,0,0,0,0,0,1,0,0
18238-15-11-1,1,2,45.0,1,1.0,1,1,0,1180.98107910156,6.0,1,8,3,18238,8530.333984375,6705.373697916667,1,19599.666666666668,12863.317708333334,,0,0,0,0,0,0,0,0,0,1
18238-33-11-1,1,2,55.0,1,1.0,0,0,0,1180.98107910156,3.0,1,8,2,18238,12035.6005859375,9586.17578125,0,21213.203125,11515.1884765625,7.0,0,1,0,0,0,0,0,1,0,0
18238-42-11-1,1,1,54.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,4,18238,9616.43359375,7097.9169921875,0,16629.244140625,10344.7978515625,8.0,0,0,1,0,0,0,0,1,0,0
18240-29-11-1,1,1,54.0,1,0.0,0,0,0,704.281799316406,6.0,1,8,4,18240,13454.5,7717.2607421875,0,10177.39453125,9781.294921875,8.0,0,0,1,0,0,0,0,1,0,0
18240-76-11-1,1,1,58.0,1,0.0,0,0,0,704.281799316406,8.0,1,8,1,18240,35374.734375,31982.953125,1,23542.724609375,34506.0625,6.0,1,0,0,0,0,0,0,0,0,1
18240-92-11-1,1,1,28.0,1,0.0,1,1,0,704.281799316406,6.0,1,8,3,18240,139850.89583333334,11633.9609375,0,6560.2859375,5237.20390625,9.0,0,0,0,1,0,0,0,1,0,0
18240-107-11-1,1,2,60.0,1,0.0,0,0,0,704.281799316406,10.0,1,8,2,18240,64003.9609375,50030.02734375,1,58337.765625,38120.640625,6.0,1,0,0,0,0,0,0,0,0,1
18240-138-11-1,1,2,55.0,1,0.0,1,1,0,704.281799316406,8.0,1,8,3,18240,16333.166666666666,6700.322265625,0,19314.171875,36440.0625,6.0,1,0,0,0,0,0,0,0,0,0
18241-16-11-1,1,2,27.0,1,1.0,0,0,0,806.669494628906,6.0,1,8,3,18241,7332.6484375,12710.3984375,0,11174.56640625,13135.994791666666,12.0,0,0,0,0,0,0,1,1,0,0
18241-34-11-1,1,2,55.0,1,1.0,0,0,0,806.669494628906,3.0,1,8,3,18241,18779.666666666668,11554.28515625,0,15800.333333333334,12082.953125,8.0,0,0,1,0,0,0,0,1,0,0
18241-90-11-1,1,1,53.0,1,0.0,0,0,0,806.669494628906,5.0,1,8,3,18241,18919.82421875,9676.936197916666,0,14452.260416666666,8474.078776041666,11.0,0,0,0,0,0,1,0,1,0,0
18243-65-11-1,1,1,70.0,1,1.0,0,0,0,835.3193359375,4.0,1,8,3,18243,15806.309895833334,15368.026041666666,0,8061.595703125,10303.483723958334,6.0,1,0,0,0,0,0,0,0,0,0
18243-77-11-1,1,2,36.0,1,0.0,0,0,0,835.3193359375,10.0,1,8,6,18243,28495.88020833333,20334.91015625,0,10416.833333333334,20701.354166666668,6.0,1,0,0,0,0,0,0,0,0,0
18245-17-11-1,1,2,56.0,1,1.0,1,0,0,1722.59936523438,6.0,1,8,3,18245,13232.690104166666,13688.609375,0,23589.947916666668,9167.383463541666,6.0,1,0,0,0,0,0,0,0,0,0
18245-100-11-1,1,1,71.0,1,0.0,0,0,0,1722.59936523438,6.0,1,8,4,18245,24277.892578125,10765.224609375,1,11315.154947916666,10550.843098958334,,0,0,0,0,0,0,0,0,0,1
18245-141-11-1,1,2,51.0,1,1.0,1,1,0,1722.59936523438,6.0,1,8,4,18245,23833.326171875,12250.68359375,0,13607.552083333334,11592.095052083334,6.0,1,0,0,0,0,0,0,0,0,0
18246-67-11-1,1,2,64.0,1,1.0,0,0,0,1801.72998046875,5.0,1,8,3,18246,10670.872395833334,8294.307942708334,0,6271.995442708333,9444.723958333334,6.0,1,0,0,0,0,0,0,0,0,0
18248-3-11-1,1,2,66.0,1,1.0,0,0,0,837.39892578125,5.0,1,8,3,18248,8121.592447916667,5152.375,0,13986.9306640625,10760.3779296875,6.0,1,0,0,0,0,0,0,0,0,0
18248-23-11-1,1,1,53.0,1,0.0,1,0,0,837.39892578125,6.0,1,8,3,18248,14757.287760416666,17557.993489583332,0,17740.333333333332,25148.90364583333,6.0,1,0,0,0,0,0,0,0,0,0
18248-61-11-1,1,2,60.0,1,1.0,0,0,0,837.39892578125,6.0,1,8,3,18248,19042.049479166668,7991.794270833333,0,12949.1953125,11954.989583333334,6.0,1,0,0,0,0,0,0,0,0,0
18248-81-11-1,1,1,56.0,1,1.0,1,1,0,837.39892578125,6.0,1,8,4,18248,11009.5791015625,14366.767578125,0,15699.5,12133.673828125,12.0,0,0,0,0,0,0,1,1,0,0
18248-120-11-1,1,2,76.0,1,1.0,0,0,0,837.39892578125,3.0,1,8,1,18248,26694.892578125,11427.666015625,0,12706.0,16244.17578125,6.0,1,0,0,0,0,0,0,0,0,0
18250-33-11-1,1,2,26.0,1,1.0,1,0,0,1996.37231445313,7.0,1,8,2,18250,11251.4765625,16686.67578125,1,24730.62890625,24887.48046875,6.0,1,0,0,0,0,0,0,0,0,1
18250-86-11-1,1,1,31.0,1,1.0,1,1,0,1996.37231445313,3.0,1,8,1,18250,15728.927734375,11267.8916015625,0,26971.333984375,13874.66015625,6.0,1,0,0,0,0,0,0,0,0,0
18251-11-11-1,1,2,49.0,1,1.0,0,0,0,1099.81896972656,6.0,1,8,3,18251,3899.1962890625,4147.579427083333,0,5125.894205729167,4301.916341145833,6.0,1,0,0,0,0,0,0,0,0,0
18251-20-11-1,1,1,41.0,1,1.0,1,1,0,1099.81896972656,6.0,1,8,2,18251,12328.537109375,14402.3154296875,0,15648.880859375,15838.23828125,6.0,1,0,0,0,0,0,0,0,0,0
18251-47-11-1,1,2,57.0,1,1.0,0,0,0,1099.81896972656,5.0,1,8,4,18251,16563.271484375,6081.78759765625,0,15539.505208333334,10698.964192708334,6.0,1,0,0,0,0,0,0,0,0,0
18251-56-11-1,1,2,49.0,1,1.0,0,0,0,1099.81896972656,4.0,1,8,3,18251,17475.736979166668,13612.546875,0,20507.14453125,14576.328125,6.0,1,0,0,0,0,0,0,0,0,0
18253-30-11-1,1,2,44.0,1,1.0,0,0,0,1068.19885253906,4.0,1,8,3,18253,5469.565755208333,7255.076822916667,0,20658.33333333333,20912.47395833333,8.0,0,0,1,0,0,0,0,1,0,0
18253-83-11-1,1,1,44.0,1,1.0,1,1,0,1068.19885253906,5.0,1,8,4,18253,14859.056640625,12253.517578125,0,13519.109375,11386.4619140625,8.0,0,0,1,0,0,0,0,1,0,0
18253-96-11-1,1,1,49.0,1,1.0,0,0,0,1068.19885253906,6.0,1,8,4,18253,6686.916015625,5456.16064453125,0,6196.244140625,8002.90625,6.0,1,0,0,0,0,0,0,0,0,0
18254-51-11-1,1,1,55.0,1,0.0,0,0,0,1113.88488769531,6.0,1,8,5,18254,14727.4203125,8274.95859375,0,10782.44609375,8590.13671875,6.0,1,0,0,0,0,0,0,0,0,0
18254-74-11-1,1,1,38.0,1,1.0,0,0,0,1113.88488769531,5.0,1,8,6,18254,4217.6455078125,4337.868815104167,0,4247.192708333333,3367.755859375,6.0,1,0,0,0,0,0,0,0,0,0
18255-25-11-1,1,2,43.0,1,1.0,0,0,0,1113.88488769531,4.0,1,8,6,18255,7166.034505208333,11256.111979166666,0,13170.0,12721.009114583334,6.0,1,0,0,0,0,0,0,0,0,0
18255-39-11-1,1,1,42.0,1,0.0,0,0,0,1113.88488769531,6.0,1,8,5,18255,10777.07265625,8025.3328125,0,9869.5166015625,7265.49267578125,6.0,1,0,0,0,0,0,0,0,0,0
18255-53-11-1,1,2,44.0,1,0.0,1,0,0,1113.88488769531,10.0,1,8,4,18255,22123.060546875,9376.4658203125,1,21596.439453125,14272.083984375,6.0,1,0,0,0,0,0,0,0,0,1
18255-81-11-1,1,1,37.0,1,1.0,0,0,0,1113.88488769531,6.0,1,8,2,18255,15896.0,11529.275390625,0,17005.166015625,9026.935546875,6.0,1,0,0,0,0,0,0,0,0,0
18255-95-11-1,1,1,42.0,1,0.0,1,0,0,1113.88488769531,4.0,1,8,5,18255,12618.4,11382.51484375,0,10099.8078125,8200.32734375,6.0,1,0,0,0,0,0,0,0,0,0
18257-7-11-1,1,1,48.0,1,1.0,1,0,0,1751.19812011719,6.0,1,8,4,18257,5053.37548828125,6558.23095703125,0,9368.0,8398.0947265625,6.0,1,0,0,0,0,0,0,0,0,0
18257-103-11-1,1,1,41.0,1,1.0,1,1,0,1751.19812011719,6.0,1,8,4,18257,13394.19921875,10105.9326171875,0,22249.662109375,8422.5546875,8.0,0,0,1,0,0,0,0,1,0,0
18258-79-11-1,1,1,56.0,1,1.0,0,0,0,1180.98107910156,4.0,1,8,3,18258,4200.333333333333,11059.365885416666,0,9994.0,12427.375,6.0,1,0,0,0,0,0,0,0,0,0
18258-101-11-1,1,2,48.0,1,1.0,1,0,0,1180.98107910156,8.0,1,8,3,18258,2516.6666666666665,7057.544921875,0,11823.0,7416.77490234375,6.0,1,0,0,0,0,0,0,0,0,0
18259-33-11-1,1,2,50.0,1,1.0,0,0,0,1068.19885253906,6.0,1,8,2,18259,9242.095703125,5492.36328125,0,10476.794921875,7224.1552734375,6.0,1,0,0,0,0,0,0,0,0,0
18259-60-11-1,1,1,37.0,1,1.0,0,0,0,1068.19885253906,6.0,1,8,4,18259,5161.40869140625,2309.894775390625,0,3605.4375,2657.17138671875,6.0,1,0,0,0,0,0,0,0,0,0
18259-74-11-1,1,1,56.0,1,0.0,0,0,0,1068.19885253906,6.0,1,8,2,18259,16576.6328125,4780.8134765625,1,21865.640625,16460.658203125,6.0,1,0,0,0,0,0,0,0,0,1
18260-8-11-1,1,1,40.0,1,1.0,1,0,0,1099.81896972656,3.0,1,8,1,18260,69611.53125,47966.0390625,1,29662.021484375,23924.0078125,,0,0,0,0,0,0,0,0,0,1
18260-28-11-1,1,2,45.0,1,1.0,1,1,0,1099.81896972656,8.0,1,8,4,18260,12878.3671875,9045.7138671875,0,14404.8447265625,10094.40625,9.0,0,0,0,1,0,0,0,1,0,0
