id_persona,jefe_hogar,sexo,edad,ocupado,trabajador_informal,tiene_billetera,usa_billetera,credito_formal_2024,factor_expansion,nivel_educativo,estrato,dominio,miembros_hogar,conglomerado,ingreso_percapita_2024,gasto_percapita_2024,credito_formal_2025,ingreso_percapita_2025,gasto_percapita_2025,razon_no_credito,razon_demanda,razon_deuda,razon_intereses,razon_costos,razon_requisitos,razon_infocorp,razon_otro,tiene_barrera_credito,credito_informal_2025,nuevo_credito_formal
17777-412-11-1,1,1,58.0,1,1.0,0,0,0,211.832000732422,4.0,7,1,3,17777,23019.40364583333,11267.122395833334,1,11518.381510416666,11360.731770833334,,0,0,0,0,0,0,0,0,0,1
17778-17-11-1,1,2,46.0,1,1.0,0,0,0,191.377868652344,6.0,7,1,2,17778,27704.8046875,11727.796875,0,9248.5244140625,9183.748046875,10.0,0,0,0,0,1,0,0,1,0,0
17779-5-11-1,1,2,63.0,1,1.0,0,0,0,174.28466796875,1.0,7,1,2,17779,7326.208984375,9930.1005859375,0,15341.1513671875,8034.18115234375,12.0,0,0,0,0,0,0,1,1,0,0
17779-161-11-1,1,1,58.0,1,1.0,0,0,0,174.28466796875,4.0,7,1,4,17779,3722.0419921875,5230.216796875,0,6520.025390625,7166.66162109375,12.0,0,0,0,0,0,0,1,1,0,0
17780-17-11-1,1,1,58.0,1,1.0,0,0,0,191.377868652344,1.0,7,1,1,17780,12748.212890625,13524.453125,0,4631.45068359375,5732.71728515625,12.0,0,0,0,0,0,0,1,1,0,0
17780-18-11-1,1,1,36.0,1,0.0,0,0,0,191.377868652344,7.0,7,1,5,17780,7682.884375,6394.725,0,6891.6,7866.43671875,12.0,0,0,0,0,0,0,1,1,0,0
17780-20-11-1,1,1,28.0,1,0.0,1,1,0,191.377868652344,7.0,7,1,4,17780,9462.4736328125,9924.62890625,0,7464.5068359375,8493.7080078125,12.0,0,0,0,0,0,0,1,1,0,0
17780-103-11-1,1,2,80.0,1,1.0,0,0,0,191.377868652344,1.0,7,1,2,17780,8552.6865234375,8593.75390625,0,9119.6884765625,8340.5810546875,12.0,0,0,0,0,0,0,1,1,0,0
17781-99-11-1,1,2,60.0,1,1.0,0,0,0,203.965606689453,3.0,7,1,3,17781,2930.2119140625,5805.318359375,0,2350.71826171875,4471.111979166667,8.0,0,0,1,0,0,0,0,1,0,0
17781-201-11-1,1,1,52.0,1,1.0,0,0,0,203.965606689453,4.0,7,1,4,17781,4884.80126953125,5864.80126953125,0,4926.079752604167,3248.83203125,8.0,0,0,1,0,0,0,0,1,0,0
17781-204-11-1,1,2,69.0,1,1.0,0,0,0,203.965606689453,4.0,7,1,1,17781,11489.2294921875,9066.0439453125,0,7624.5107421875,8402.46484375,8.0,0,0,1,0,0,0,0,1,0,0
17783-3-11-1,1,1,46.0,1,1.0,0,0,0,191.377868652344,8.0,7,1,5,17783,7100.13359375,5230.6453125,0,1845.4769287109373,6594.1455078125,7.0,0,1,0,0,0,0,0,1,0,0
17783-4-11-1,1,2,44.0,1,1.0,0,0,0,191.377868652344,8.0,7,1,1,17783,12143.2705078125,12847.5771484375,0,7736.986328125,11491.4306640625,10.0,0,0,0,0,1,0,0,1,0,0
17783-80-11-1,1,1,61.0,1,1.0,0,0,0,191.377868652344,4.0,7,1,4,17783,9804.6181640625,10918.2265625,0,6026.8955078125,9338.7919921875,8.0,0,0,1,0,0,0,0,1,0,0
17783-83-11-1,1,1,47.0,1,1.0,0,0,0,191.377868652344,4.0,7,1,3,17783,13245.108072916666,11093.397135416666,0,6773.5673828125,8490.78125,8.0,0,0,1,0,0,0,0,1,0,0
17802-88-11-1,1,1,69.0,1,0.0,1,0,0,628.049194335938,9.0,1,8,1,17802,47974.0,38406.40625,0,15984.025390625,11473.7333984375,10.0,0,0,0,0,1,0,0,1,0,0
17803-25-11-1,1,1,57.0,1,0.0,1,0,0,626.489501953125,8.0,1,8,5,17803,10014.76796875,6509.272265625,1,17019.8875,10147.41015625,8.0,0,0,1,0,0,0,0,1,0,1
17815-5-11-1,1,1,63.0,1,0.0,0,0,0,806.669494628906,10.0,1,8,5,17815,22301.4,11445.05546875,1,22820.6,10056.9578125,9.0,0,0,0,1,0,0,0,1,0,1
17880-103-11-1,1,2,42.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,4,17880,10563.5,6488.48974609375,1,12841.279296875,2953.7890625,7.0,0,1,0,0,0,0,0,1,0,1
18021-15-11-1,1,1,60.0,1,1.0,0,0,0,1180.98107910156,7.0,1,8,3,18021,19112.475260416668,10501.293619791666,0,17605.260416666668,6663.975260416667,8.0,0,0,1,0,0,0,0,1,0,0
18169-81-11-1,1,1,49.0,1,0.0,0,0,0,423.391082763672,6.0,1,8,4,18169,26672.45703125,15609.4814453125,1,31007.986979166668,15332.10546875,8.0,0,0,1,0,0,0,0,1,0,1
18182-47-11-1,1,1,59.0,1,1.0,1,1,0,582.683776855469,10.0,1,8,2,18182,20067.25,14641.6220703125,0,14762.2265625,15001.498046875,8.0,0,0,1,0,0,0,0,1,0,0
18182-202-11-1,1,2,41.0,1,0.0,1,1,0,582.683776855469,10.0,1,8,4,18182,22921.064453125,19648.755859375,0,17495.681640625,26844.779296875,8.0,0,0,1,0,0,0,0,1,0,0
18185-90-11-1,1,1,59.0,1,0.0,0,0,0,628.049194335938,10.0,1,8,3,18185,18664.682291666668,19191.834635416668,1,23800.33333333333,14549.083333333334,9.0,0,0,0,1,0,0,0,1,0,1
18190-59-11-1,1,2,55.0,1,1.0,0,0,0,1751.19812011719,3.0,1,8,5,18190,6416.898828125,3419.3484375,0,5770.796875,3045.735212053572,11.0,0,0,0,0,0,1,0,1,0,0
18190-130-11-1,1,1,48.0,1,1.0,0,1,0,1751.19812011719,6.0,1,8,6,18190,2628.329427083333,3696.046875,0,4961.548177083333,5092.6279296875,8.0,0,0,1,0,0,0,0,1,0,0
18191-23-11-1,1,1,47.0,1,0.0,1,1,0,806.669494628906,8.0,1,8,6,18191,6366.016927083333,6721.645833333333,0,3275.195703125,5587.18828125,9.0,0,0,0,1,0,0,0,1,0,0
18191-121-11-1,1,1,30.0,1,1.0,1,1,0,806.669494628906,6.0,1,8,1,18191,24721.0,13872.5048828125,0,19002.0,15994.8974609375,9.0,0,0,0,1,0,0,0,1,0,0
18193-2-11-1,1,2,47.0,1,0.0,1,1,0,1722.59936523438,6.0,1,8,4,18193,12555.529296875,9655.1494140625,0,6622.98095703125,5451.4306640625,9.0,0,0,0,1,0,0,0,1,0,0
18193-42-11-1,1,1,39.0,1,1.0,0,0,0,1722.59936523438,6.0,1,8,1,18193,16912.111328125,9709.240234375,0,31349.0078125,24119.57421875,9.0,0,0,0,1,0,0,0,1,0,0
18193-62-11-1,1,2,73.0,1,1.0,0,0,0,1722.59936523438,3.0,1,8,5,18193,3136.5599609375,3840.537890625,0,12795.072265625,14880.224609375,12.0,0,0,0,0,0,0,1,1,0,0
18193-82-11-1,1,2,59.0,1,1.0,0,0,0,1722.59936523438,6.0,1,8,1,18193,26458.0,19564.048828125,0,20473.267578125,12818.5322265625,9.0,0,0,0,1,0,0,0,1,0,0
18193-101-11-1,1,1,51.0,1,1.0,0,0,0,1722.59936523438,6.0,1,8,5,18193,6396.3546875,4891.75703125,0,9710.034375,5001.563671875,8.0,0,0,1,0,0,0,0,1,0,0
18195-109-11-1,1,1,56.0,1,1.0,0,0,0,1722.59936523438,4.0,1,8,5,18195,12040.57421875,10438.88671875,0,12122.24140625,10856.47734375,11.0,0,0,0,0,0,1,0,1,0,0
18200-14-11-1,1,2,43.0,1,1.0,1,1,0,1751.19812011719,6.0,1,8,6,18200,6310.739583333333,3788.1298828125,0,4700.805338541667,9413.912109375,9.0,0,0,0,1,0,0,0,1,0,0
18200-67-11-1,1,1,68.0,1,1.0,1,0,0,1751.19812011719,6.0,1,8,10,18200,7253.940625,6191.372265625,0,6921.737847222223,9493.747395833334,9.0,0,0,0,1,0,0,0,1,0,0
18200-82-11-1,1,2,58.0,1,1.0,1,1,0,1751.19812011719,6.0,1,8,1,18200,18177.435546875,16257.0625,0,18660.828125,17197.923828125,8.0,0,0,1,0,0,0,0,1,0,0
18201-61-11-1,1,1,38.0,1,0.0,1,0,0,776.911682128906,8.0,1,8,1,18201,25102.61328125,24419.1328125,1,27276.0,21496.498046875,,0,0,0,0,0,0,0,0,0,1
18202-31-11-1,1,2,67.0,1,0.0,0,0,0,1996.37231445313,6.0,1,8,2,18202,18210.318359375,12901.05078125,0,18631.822265625,11080.9482421875,8.0,0,0,1,0,0,0,0,1,0,0
18203-185-11-1,1,2,50.0,1,1.0,1,1,0,776.911682128906,6.0,1,8,3,18203,10347.0,10701.445963541666,0,13833.6953125,8520.278645833334,9.0,0,0,0,1,0,0,0,1,0,0
18203-209-11-1,1,1,32.0,1,0.0,1,1,0,776.911682128906,6.0,1,8,3,18203,9942.666666666666,9048.584635416666,0,9924.092447916666,11900.119791666666,10.0,0,0,0,0,1,0,0,1,0,0
18206-24-11-1,1,2,42.0,1,1.0,1,1,0,1099.81896972656,4.0,1,8,6,18206,14920.565104166666,10749.02734375,1,10658.833333333334,2448.7705078125,11.0,0,0,0,0,0,1,0,1,0,1
18207-19-11-1,1,1,53.0,1,0.0,0,0,0,1113.88488769531,6.0,1,8,5,18207,7208.27734375,5201.377734375,0,6339.553385416667,3544.1608072916665,8.0,0,0,1,0,0,0,0,1,0,0
18207-76-11-1,1,1,54.0,1,1.0,1,0,0,1113.88488769531,3.0,1,8,5,18207,12112.67109375,5942.6953125,1,20692.596875,5590.8828125,8.0,0,0,1,0,0,0,0,1,0,1
18208-24-11-1,1,1,26.0,1,1.0,1,0,0,1180.98107910156,5.0,1,8,3,18208,6639.470052083333,12419.555989583334,1,9360.615234375,14848.408854166666,12.0,0,0,0,0,0,0,1,1,0,1
18212-44-11-1,1,1,30.0,1,1.0,1,1,0,1180.98107910156,6.0,1,8,3,18212,8536.93359375,6822.705729166667,0,10457.210286458334,7604.936197916667,9.0,0,0,0,1,0,0,0,1,0,0
18212-61-11-1,1,1,58.0,1,1.0,0,0,0,1180.98107910156,3.0,1,8,3,18212,6654.149739583333,8044.386067708333,0,6925.992838541667,9822.745442708334,9.0,0,0,0,1,0,0,0,1,0,0
18214-42-11-1,1,1,62.0,1,1.0,0,0,0,1099.81896972656,4.0,1,8,2,18214,17177.77734375,15158.3564453125,0,26436.748046875,29556.474609375,12.0,0,0,0,0,0,0,1,1,0,0
18217-121-11-1,1,1,72.0,1,0.0,1,1,0,582.683776855469,10.0,1,8,1,18217,120829.75,68142.046875,0,106883.4609375,60501.17578125,8.0,0,0,1,0,0,0,0,1,0,0
18218-88-11-1,1,2,47.0,1,0.0,1,1,0,1497.27917480469,10.0,1,8,3,18218,33819.721354166664,28128.0703125,1,30717.705729166668,30751.9921875,8.0,0,0,1,0,0,0,0,1,0,1
18226-13-11-1,1,1,23.0,1,0.0,1,0,0,1291.94946289063,7.0,1,8,3,18226,11253.509114583334,8825.834635416666,1,7369.82421875,6499.5859375,10.0,0,0,0,0,1,0,0,1,0,1
18226-50-11-1,1,1,56.0,1,1.0,0,0,0,1291.94946289063,4.0,1,8,4,18226,19962.732421875,6502.5673828125,0,13565.994140625,7923.93212890625,9.0,0,0,0,1,0,0,0,1,0,0
18226-88-11-1,1,2,60.0,1,1.0,0,0,0,1291.94946289063,6.0,1,8,1,18226,26703.0,25502.2734375,0,24133.0,19069.845703125,8.0,0,0,1,0,0,0,0,1,0,0
18226-143-11-1,1,1,71.0,1,1.0,1,1,0,1291.94946289063,6.0,1,8,2,18226,10739.0,21120.37890625,0,11240.1171875,29846.091796875,7.0,0,1,0,0,0,0,0,1,0,0
18228-171-11-1,1,2,47.0,1,0.0,1,0,0,626.489501953125,10.0,1,8,1,18228,41799.0,33598.66796875,0,42369.0,37081.33203125,9.0,0,0,0,1,0,0,0,1,0,0
18229-26-11-1,1,2,66.0,1,1.0,1,1,0,605.002136230469,6.0,1,8,2,18229,18463.29296875,10903.6787109375,0,30484.806640625,14487.1767578125,8.0,0,0,1,0,0,0,0,1,0,0
18229-94-11-1,1,1,59.0,1,0.0,1,1,0,605.002136230469,10.0,1,8,3,18229,25357.3203125,18246.44270833333,0,28905.151041666668,21755.43359375,10.0,0,0,0,0,1,0,0,1,0,0
18229-144-11-1,1,1,59.0,1,0.0,1,1,0,605.002136230469,6.0,1,8,1,18229,11990.0,22571.783203125,0,38014.0,26603.861328125,8.0,0,0,1,0,0,0,0,1,0,0
18234-61-11-1,1,1,67.0,1,1.0,0,0,0,1497.27917480469,5.0,1,8,2,18234,11365.412109375,10454.966796875,0,9728.9228515625,23627.5,10.0,0,0,0,0,1,0,0,1,0,0
18234-81-11-1,1,1,52.0,1,1.0,1,0,0,1497.27917480469,6.0,1,8,6,18234,23405.166666666668,3695.585611979168,0,10408.371744791666,4720.590494791667,10.0,0,0,0,0,1,0,0,1,0,0
18234-160-11-1,1,1,50.0,1,1.0,1,1,0,1497.27917480469,5.0,1,8,4,18234,15953.75,9775.3017578125,0,11394.974609375,9157.1591796875,8.0,0,0,1,0,0,0,0,1,0,0
18235-80-11-1,1,1,47.0,1,0.0,1,1,0,1113.884765625,10.0,1,8,2,18235,35937.52734375,18048.75390625,1,32192.6796875,17200.5,8.0,0,0,1,0,0,0,0,1,0,1
18236-107-11-1,1,2,41.0,1,1.0,1,0,0,369.471740722656,6.0,1,8,4,18236,31719.0,22585.943359375,0,21287.25,24347.78125,11.0,0,0,0,0,0,1,0,1,0,0
18237-34-11-1,1,1,57.0,1,1.0,1,1,0,776.911682128906,6.0,1,8,4,18237,18824.29296875,14056.115234375,0,18197.607421875,13387.0283203125,9.0,0,0,0,1,0,0,0,1,0,0
18238-6-11-1,1,1,42.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,4,18238,11730.583984375,9595.86328125,0,11353.6689453125,7351.80810546875,7.0,0,1,0,0,0,0,0,1,0,0
18238-15-11-1,1,2,45.0,1,1.0,1,1,0,1180.98107910156,6.0,1,8,3,18238,8530.333984375,6705.373697916667,1,19599.666666666668,12863.317708333334,,0,0,0,0,0,0,0,0,0,1
18238-33-11-1,1,2,55.0,1,1.0,0,0,0,1180.98107910156,3.0,1,8,2,18238,12035.6005859375,9586.17578125,0,21213.203125,11515.1884765625,7.0,0,1,0,0,0,0,0,1,0,0
18238-42-11-1,1,1,54.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,4,18238,9616.43359375,7097.9169921875,0,16629.244140625,10344.7978515625,8.0,0,0,1,0,0,0,0,1,0,0
18240-29-11-1,1,1,54.0,1,0.0,0,0,0,704.281799316406,6.0,1,8,4,18240,13454.5,7717.2607421875,0,10177.39453125,9781.294921875,8.0,0,0,1,0,0,0,0,1,0,0
18240-92-11-1,1,1,28.0,1,0.0,1,1,0,704.281799316406,6.0,1,8,3,18240,139850.89583333334,11633.9609375,0,6560.2859375,5237.20390625,9.0,0,0,0,1,0,0,0,1,0,0
18241-16-11-1,1,2,27.0,1,1.0,0,0,0,806.669494628906,6.0,1,8,3,18241,7332.6484375,12710.3984375,0,11174.56640625,13135.994791666666,12.0,0,0,0,0,0,0,1,1,0,0
18241-34-11-1,1,2,55.0,1,1.0,0,0,0,806.669494628906,3.0,1,8,3,18241,18779.666666666668,11554.28515625,0,15800.333333333334,12082.953125,8.0,0,0,1,0,0,0,0,1,0,0
18241-90-11-1,1,1,53.0,1,0.0,0,0,0,806.669494628906,5.0,1,8,3,18241,18919.82421875,9676.936197916666,0,14452.260416666666,8474.078776041666,11.0,0,0,0,0,0,1,0,1,0,0
18245-100-11-1,1,1,71.0,1,0.0,0,0,0,1722.59936523438,6.0,1,8,4,18245,24277.892578125,10765.224609375,1,11315.154947916666,10550.843098958334,,0,0,0,0,0,0,0,0,0,1
18248-81-11-1,1,1,56.0,1,1.0,1,1,0,837.39892578125,6.0,1,8,4,18248,11009.5791015625,14366.767578125,0,15699.5,12133.673828125,12.0,0,0,0,0,0,0,1,1,0,0
18253-30-11-1,1,2,44.0,1,1.0,0,0,0,1068.19885253906,4.0,1,8,3,18253,5469.565755208333,7255.076822916667,0,20658.33333333333,20912.47395833333,8.0,0,0,1,0,0,0,0,1,0,0
18253-83-11-1,1,1,44.0,1,1.0,1,1,0,1068.19885253906,5.0,1,8,4,18253,14859.056640625,12253.517578125,0,13519.109375,11386.4619140625,8.0,0,0,1,0,0,0,0,1,0,0
18257-103-11-1,1,1,41.0,1,1.0,1,1,0,1751.19812011719,6.0,1,8,4,18257,13394.19921875,10105.9326171875,0,22249.662109375,8422.5546875,8.0,0,0,1,0,0,0,0,1,0,0
18260-8-11-1,1,1,40.0,1,1.0,1,0,0,1099.81896972656,3.0,1,8,1,18260,69611.53125,47966.0390625,1,29662.021484375,23924.0078125,,0,0,0,0,0,0,0,0,0,1
18260-28-11-1,1,2,45.0,1,1.0,1,1,0,1099.81896972656,8.0,1,8,4,18260,12878.3671875,9045.7138671875,0,14404.8447265625,10094.40625,9.0,0,0,0,1,0,0,0,1,0,0
18263-128-11-1,1,2,45.0,1,1.0,1,1,0,1099.81896972656,5.0,1,8,3,18263,5058.362630208333,16454.852864583332,0,22731.55078125,21735.51171875,8.0,0,0,1,0,0,0,0,1,0,0
18263-129-11-1,1,1,58.0,1,1.0,1,0,0,1099.81896972656,5.0,1,8,1,18263,8706.34375,19404.12890625,0,11724.0,19423.19140625,8.0,0,0,1,0,0,0,0,1,0,0
18264-117-11-1,1,2,42.0,1,1.0,1,1,0,1351.29748535156,10.0,1,8,3,18264,55039.140625,33827.7265625,0,32789.3125,16806.39453125,8.0,0,0,1,0,0,0,0,1,0,0
18267-119-11-1,1,1,81.0,1,1.0,1,0,0,325.464172363281,5.0,1,8,2,18267,26235.166015625,28855.15234375,0,29521.47265625,32757.373046875,7.0,0,1,0,0,0,0,0,1,0,0
18273-87-11-1,1,2,51.0,1,1.0,1,0,0,517.357238769531,5.0,1,8,3,18273,5489.048828125,5687.40234375,0,3414.545166015625,9218.1640625,9.0,0,0,0,1,0,0,0,1,0,0
18273-159-11-1,1,2,38.0,1,0.0,1,1,0,517.357238769531,5.0,1,8,4,18273,4117.125,5871.900390625,0,7189.5,6601.85546875,9.0,0,0,0,1,0,0,0,1,0,0
18273-205-11-1,1,2,57.0,1,1.0,0,0,0,517.357238769531,7.0,1,8,2,18273,5574.47998046875,2707.58056640625,0,8177.365234375,6985.04296875,8.0,0,0,1,0,0,0,0,1,0,0
18276-167-11-1,1,1,32.0,1,0.0,1,0,0,582.683776855469,8.0,1,8,2,18276,15139.0,10808.6923828125,0,35243.5,11137.91796875,9.0,0,0,0,1,0,0,0,1,0,0
18284-98-11-1,1,2,71.0,1,1.0,0,0,0,837.39892578125,1.0,1,8,2,18284,12320.3212890625,13484.625,0,9513.90625,11934.578125,12.0,0,0,0,0,0,0,1,1,0,0
18287-6-11-1,1,1,48.0,1,0.0,1,0,0,837.39892578125,8.0,1,8,5,18287,6675.1140625,9026.87109375,0,3916.204296875,5744.5828125,9.0,0,0,0,1,0,0,0,1,0,0
18287-107-11-1,1,2,55.0,1,0.0,1,0,0,837.39892578125,6.0,1,8,5,18287,10169.9265625,6277.844921875,0,15075.5,16372.141927083334,9.0,0,0,0,1,0,0,0,1,0,0
18289-7-11-1,1,1,52.0,1,0.0,0,0,0,1722.59936523438,6.0,1,8,6,18289,8060.833333333333,8787.723307291666,0,9072.616536458334,5169.915690104167,10.0,0,0,0,0,1,0,0,1,0,0
18289-63-11-1,1,2,73.0,1,1.0,0,0,0,1722.59936523438,6.0,1,8,8,18289,12977.4873046875,7513.45263671875,1,25153.89453125,6557.48193359375,7.0,0,1,0,0,0,0,0,1,0,1
18293-31-11-1,1,1,45.0,1,0.0,0,0,0,1751.19812011719,5.0,1,8,5,18293,8707.29140625,6877.346875,0,8794.5140625,4079.08828125,8.0,0,0,1,0,0,0,0,1,0,0
18293-104-11-1,1,1,61.0,1,1.0,0,0,0,1751.19812011719,6.0,1,8,3,18293,9238.0703125,7432.671223958333,0,18148.20703125,10085.712239583334,8.0,0,0,1,0,0,0,0,1,0,0
18296-162-11-1,1,1,56.0,1,0.0,0,0,0,806.669494628906,10.0,1,8,4,18296,18611.90234375,19435.24609375,1,26108.982421875,21654.513671875,8.0,0,0,1,0,0,0,0,1,0,1
18298-63-11-1,1,1,44.0,1,0.0,1,0,0,1751.19812011719,6.0,1,8,5,18298,11076.209375,11100.99140625,1,17744.3484375,10014.0,7.0,0,1,0,0,0,0,0,1,0,1
18299-23-11-1,1,1,35.0,1,0.0,1,0,0,1099.81896972656,6.0,1,8,2,18299,11160.421875,12015.525390625,0,11680.0,11638.7626953125,11.0,0,0,0,0,0,1,0,1,0,0
18302-107-11-1,1,1,52.0,1,0.0,1,0,0,1068.19885253906,8.0,1,8,3,18302,6440.115234375,6007.358723958333,1,15633.223958333334,9543.147135416666,7.0,0,1,0,0,0,0,0,1,0,1
18307-56-11-1,1,1,34.0,1,1.0,0,0,0,1180.98107910156,6.0,1,8,2,18307,12530.9951171875,9795.005859375,0,8196.989583333334,6569.815104166667,12.0,0,0,0,0,0,0,1,1,0,0
18313-39-11-1,1,1,48.0,1,0.0,1,0,0,517.357238769531,10.0,1,8,4,18313,26340.681640625,12137.3974609375,1,16154.3017578125,11539.1787109375,8.0,0,0,1,0,0,0,0,1,0,1
18316-30-11-1,1,1,56.0,1,0.0,1,0,0,519.626647949219,10.0,1,8,1,18316,78447.1953125,42992.765625,0,100324.7734375,56347.2109375,8.0,0,0,1,0,0,0,0,1,0,0
18323-21-11-1,1,2,64.0,1,1.0,1,1,0,626.489501953125,6.0,1,8,4,18323,17615.646484375,10539.9677734375,0,19233.0,6369.439453125,8.0,0,0,1,0,0,0,0,1,0,0
18323-61-11-1,1,1,32.0,1,1.0,0,0,0,626.489501953125,6.0,1,8,4,18323,6786.69091796875,7391.431640625,0,3323.940673828125,6161.7998046875,9.0,0,0,0,1,0,0,0,1,0,0
18324-44-11-1,1,1,44.0,1,0.0,0,0,0,605.002136230469,6.0,1,8,4,18324,7586.7001953125,8880.94921875,0,9070.71875,10174.2080078125,9.0,0,0,0,1,0,0,0,1,0,0
18329-49-11-1,1,2,43.0,1,1.0,1,0,0,1291.94946289063,6.0,1,8,5,18329,6852.440625,6349.45859375,0,7838.032552083333,4920.649739583333,12.0,0,0,0,0,0,0,1,1,0,0
18329-114-11-1,1,1,69.0,1,1.0,0,0,0,1291.94946289063,5.0,1,8,2,18329,20468.3125,10466.75390625,1,12224.0,22224.060546875,7.0,0,1,0,0,0,0,0,1,0,1
18330-85-11-1,1,2,68.0,1,1.0,1,1,0,1313.39855957031,6.0,1,8,3,18330,20683.1484375,16342.015625,0,18904.16796875,13642.841145833334,12.0,0,0,0,0,0,0,1,1,0,0
18333-8-11-1,1,1,43.0,1,0.0,1,1,0,1068.19885253906,8.0,1,8,1,18333,26912.0,35902.46484375,0,21768.0,19555.708984375,9.0,0,0,0,1,0,0,0,1,0,0
18336-22-11-1,1,1,58.0,1,1.0,1,1,0,1099.81896972656,6.0,1,8,4,18336,6916.14990234375,6768.390625,0,10849.9873046875,10447.1279296875,11.0,0,0,0,0,0,1,0,1,0,0
18336-87-11-1,1,1,45.0,1,1.0,0,1,0,1099.81896972656,5.0,1,8,5,18336,5311.189453125,4255.945703125,0,16640.146484375,10441.7041015625,8.0,0,0,1,0,0,0,0,1,0,0
18336-104-11-1,1,1,31.0,1,1.0,1,1,0,1099.81896972656,9.0,1,8,2,18336,29996.640625,22836.060546875,0,8228.66484375,20783.54375,8.0,0,0,1,0,0,0,0,1,0,0
18339-25-11-1,1,1,43.0,1,0.0,0,0,0,1180.98107910156,7.0,1,8,5,18339,13129.59375,11062.3828125,0,7082.897786458333,6418.569661458333,8.0,0,0,1,0,0,0,0,1,0,0
18339-34-11-1,1,1,65.0,1,0.0,1,0,0,1180.98107910156,6.0,1,8,4,18339,10947.8330078125,7584.99267578125,0,18733.791015625,10212.16796875,10.0,0,0,0,0,1,0,0,1,0,0
18339-66-11-1,1,1,54.0,1,1.0,1,0,0,1180.98107910156,6.0,1,8,3,18339,13402.373697916666,10855.516276041666,0,29756.84895833333,24343.03125,8.0,0,0,1,0,0,0,0,1,0,0
18340-94-11-1,1,2,60.0,1,0.0,0,0,0,837.39892578125,4.0,1,8,9,18340,10122.000868055557,8559.199652777777,0,14581.114955357143,12047.002232142857,,0,0,0,0,0,0,0,0,0,0
18347-13-11-1,1,2,61.0,1,1.0,1,0,0,1722.59936523438,6.0,1,8,4,18347,7081.16015625,5119.89501953125,0,6779.25,6798.27783203125,10.0,0,0,0,0,1,0,0,1,0,0
18347-48-11-1,1,2,41.0,1,1.0,0,0,0,1722.59936523438,5.0,1,8,6,18347,1014.0586751302084,3757.7994791666665,0,9407.33671875,8007.98984375,10.0,0,0,0,0,1,0,0,1,0,0
18354-42-11-1,1,1,31.0,1,0.0,0,0,0,1068.19885253906,6.0,1,8,3,18354,14263.93359375,8844.679036458334,0,4305.333333333333,11521.102864583334,8.0,0,0,1,0,0,0,0,1,0,0
18354-59-11-1,1,2,70.0,1,1.0,0,0,0,1068.19885253906,4.0,1,8,2,18354,2668.277587890625,3798.0927734375,0,10052.310546875,10135.708984375,8.0,0,0,1,0,0,0,0,1,0,0
18354-75-11-1,1,1,35.0,1,0.0,1,1,0,1068.19885253906,8.0,1,8,4,18354,13260.6416015625,16599.69921875,0,8967.837890625,20577.904296875,8.0,0,0,1,0,0,0,0,1,0,0
18354-139-11-1,1,2,52.0,1,0.0,0,0,0,1068.19885253906,6.0,1,8,3,18354,17999.151041666668,13452.81640625,0,23339.9765625,13737.08203125,8.0,0,0,1,0,0,0,0,1,0,0
18355-26-11-1,1,2,44.0,1,1.0,1,1,0,1180.98107910156,5.0,1,8,3,18355,3605.2272135416665,7181.283854166667,0,8480.62265625,4860.293359375,10.0,0,0,0,0,1,0,0,1,0,0
18355-37-11-1,1,1,44.0,1,1.0,0,0,0,1180.98107910156,5.0,1,8,4,18355,9451.2216796875,9606.3544921875,0,9594.6943359375,11428.501953125,8.0,0,0,1,0,0,0,0,1,0,0
18357-50-11-1,1,2,37.0,1,1.0,1,1,0,1099.81896972656,5.0,1,8,5,18357,16016.7125,5918.427734375,1,16100.8375,8131.13046875,,0,0,0,0,0,0,0,0,0,1
18429-49-11-1,1,1,37.0,1,1.0,1,1,0,273.552429199219,7.0,2,2,6,18429,4564.636393229167,3483.1158854166665,1,7889.068359375,3929.394205729168,9.0,0,0,0,1,0,0,0,1,0,1
18429-97-11-1,1,1,44.0,1,1.0,0,0,0,273.552429199219,4.0,2,2,5,18429,5321.826171875,3803.328125,0,7383.875,4792.4078125,9.0,0,0,0,1,0,0,0,1,0,0
18429-112-11-1,1,2,41.0,1,0.0,1,1,0,273.552429199219,7.0,2,2,5,18429,9121.83515625,8927.6453125,1,9662.184375,6695.475,9.0,0,0,0,1,0,0,0,1,0,1
18429-125-11-1,1,1,55.0,1,1.0,0,0,0,273.552429199219,9.0,2,2,8,18429,10661.9228515625,7394.40283203125,0,15299.58984375,8631.520833333334,9.0,0,0,0,1,0,0,0,1,0,0
18434-8-11-1,1,2,56.0,1,1.0,0,0,0,242.733139038086,4.0,3,2,5,18434,11245.6484375,7850.5640625,0,25158.0,17183.0234375,10.0,0,0,0,0,1,0,0,1,0,0
18434-56-11-1,1,2,40.0,1,1.0,1,0,0,242.733139038086,8.0,3,2,3,18434,6716.166666666667,8166.388020833333,0,11911.267578125,14975.291015625,10.0,0,0,0,0,1,0,0,1,0,0
18434-72-11-1,1,1,72.0,1,0.0,0,0,0,242.733139038086,4.0,3,2,3,18434,13566.602864583334,11343.907552083334,0,3982.9306640625,5777.37890625,10.0,0,0,0,0,1,0,0,1,0,0
